code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600566,济川药业,中成药,湖北,22.97,17063.03,78145.46,359054.94,192392.38,94076.81,98768.36,1.26,0.204,2.74,6.85,20010822
600567,山鹰纸业,造纸,安徽,67.72,217622.31,376693.97,1892478.63,680112.25,907419.63,309421.59,0.82,0.015,1.59,2.47,20011218
600568,中珠控股,区域地产,湖北,192.46,36327.67,50660.44,451645.81,372981.5,12898.3,133964.22,2.64,0.031,4.72,5.11,20010518
600569,安阳钢铁,普钢,河南,0,239368.45,239368.45,3341243,1426851,1333494.75,343691.31,1.44,-0.043,2.98,1.29,20010820
600570,恒生电子,软件服务,浙江,160.45,61780.51,61780.51,309673.66,163664.06,9594.13,3598.65,0.06,0.115,3.29,22.38,20031216
600571,信雅达,软件服务,浙江,229.6,20241.98,20241.98,119083.92,89969.25,4415.28,12618.46,0.62,0.068,3.5,17.87,20021101
600572,康恩贝,中成药,浙江,45.15,119162.54,167382,644308.69,231683.88,140075.81,57375.65,0.34,0.075,1.74,7.76,20040412
600573,惠泉啤酒,啤酒,福建,0,25000,25000,116955.72,54876.01,53039.23,50606.55,2.02,-0.057,4.28,2.08,20030226
600575,皖江物流,水运,安徽,60.04,142320,288401.41,713976.88,285270.88,241337.05,251781.59,0.87,0.017,1.2,3.42,20030328
600576,万好万家,综合类,浙江,0,21809.31,21809.31,71458.56,47233.67,7691.47,30513.1,1.4,-0.017,2.22,18.46,20030220
600577,精达股份,电气设备,安徽,64.69,141913.13,195532.42,513060.84,360878.72,93347.81,90273,0.46,0.018,1.42,3.37,20020911
600578,京能电力,火力发电,北京,16.66,225731.7,461732.09,3953406.75,536070.94,2390257.5,358103.41,0.78,0.098,3.19,2.05,20020510
600579,天华院,化工机械,山东,721.34,25560,39207.05,129000.92,87635.9,22712.25,112410.02,2.87,0.003,1.74,5.08,20020809
600580,卧龙电气,电气设备,浙江,30.47,68772.88,111052.72,1352902,786518.13,288219.09,102927.52,0.93,0.088,3.45,3.11,20020606
600581,八一钢铁,普钢,新疆,0,76644.89,76644.89,2160790.25,600003.06,1521413.63,104487.18,1.36,-0.549,1.55,6.1,20020816
600582,天地科技,工程机械,北京,67.69,121392,206929.44,2934690.25,2067577.63,367589.59,381044.94,1.84,0.054,6.16,2.36,20020515
600583,海油工程,石油开采,天津,55.38,404901.41,442135.47,3004678.5,1271410.75,1400815.63,424794.06,0.96,0.053,4.72,2.51,20020205
600584,长电科技,半导体,江苏,87.02,85313.35,98457,1107140.63,513254.16,395652.88,201155.02,2.04,0.053,3.88,4.75,20030603
600585,海螺水泥,水泥,安徽,17.24,399970.25,529930.25,10402196,2459091.5,5887547.5,1068663.88,2.02,0.323,13.05,1.71,20020207
600586,金晶科技,玻璃,山东,0,142270.73,142270.73,940886.63,284554.16,460372.19,187320.5,1.32,-0.033,2.73,2.01,20020815
600587,新华医疗,医疗保健,山东,57.24,36369.98,40642.8,848881,519266.41,113136.17,163611.61,4.03,0.197,7.65,5.89,20020927
600588,用友网络,软件服务,北京,0,139710.52,140570.28,830622.44,439128.59,117040.47,75645.9,0.54,-0.093,2.75,16.01,20010518
600589,广东榕泰,塑料,广东,142.62,60173,60173,377393.91,218958.77,77336.9,56328.07,0.94,0.019,3.39,3.2,20010612
600590,泰豪科技,电气设备,江西,425.48,50032.57,61964.51,563573.44,301057.28,106116.51,113992.6,1.84,0.005,4.32,2.13,20020703
600592,龙溪股份,机械基件,福建,102.63,36955.35,39955.35,309870.84,136898.31,56343.51,70283.27,1.76,0.031,5.84,2.18,20020805
600593,大连圣亚,旅游景点,辽宁,0,9200,9200,65568.75,12907.44,29169.63,19775.53,2.15,-0.07,3.66,6.66,20020711
600594,益佰制药,中成药,贵州,84.66,39117.91,39596.37,530378.75,251223.55,55618.05,116435.15,2.94,0.146,8.81,5.62,20040323
600595,中孚实业,铝,河南,0,151487.38,174154.05,2546117.5,563055,946368.63,309117.84,1.77,-0.025,3.12,3.27,20020626
600596,新安股份,农药化肥,浙江,379.36,67918.46,67918.46,790146.25,291287.5,335706.16,73157.28,1.08,0.006,6.31,1.37,20010906
600597,光明乳业,乳制品,上海,51.68,122430.2,123063.67,1509104.75,847084.19,428174.94,177299.16,1.44,0.08,3.72,4.42,20020828
600598,北大荒,种植业,黑龙江,32.16,177767.98,177767.98,933140,459292.31,409632.5,242262.2,1.36,0.087,3.28,3.43,20020329
600599,熊猫金控,日用化工,湖南,613.1,12600,16600,94088.82,73898.15,5697.03,50607.8,3.05,0.01,4.2,5.57,20010828
600600,青岛啤酒,啤酒,山东,27.97,69591.35,135098.28,2867001,1193189.38,941638.13,407755.06,3.02,0.386,11.77,3.66,19930827
600601,方正科技,电脑设备,上海,116.38,219489.13,219489.13,856776.88,392689.03,302951.09,14491.63,0.07,0.012,1.62,3.47,19901219
600602,仪电电子,元器件,上海,232.13,87957.25,117294.29,316526.25,152495.48,16944.59,108228.96,0.92,0.011,2.23,4.6,19901219
600603,大洲兴业,综合类,福建,0,19464.18,19464.18,38043.28,6750.78,18351.1,54597.26,2.81,-0.039,0.18,49.81,19920113
600604,市北高新,园区开发,上海,0,33352.42,71227.65,389755.47,253575.77,15522.7,0,0,-0.016,2.25,4.53,19920327
600605,汇通能源,商贸代理,上海,150.13,14734.45,14734.45,100485.56,43588.98,32579.24,11662.53,0.79,0.021,3.32,3.83,19920327
600606,金丰投资,房产服务,上海,0,51832.01,1216815.5,749740.06,635992.25,1533.85,52104.67,0.04,-0.004,3.5,4.5,19920327
600608,*ST沪科,通信设备,上海,0,31837.14,32886.14,18925.57,14444.17,3671.51,43903.6,1.34,-0.019,-0.09,-96.89,19920327
600609,金杯汽车,汽车整车,辽宁,2021.48,109266.71,109266.71,916100.88,738406,75415.05,110021.02,1.01,0.001,0.23,30.74,19920724
600610,中毅达,纺织机械,上海,724.84,10811.13,107127.46,113126.77,112387.47,210.33,22257.48,0.21,0.003,0.94,7.9,19920805
600611,大众交通,公共交通,上海,33.26,104221.09,157608.19,1175219.38,490614.69,198697.98,63726.35,0.4,0.082,4.24,2.56,19920807
600612,老凤祥,服饰,上海,20.89,31710.96,52311.78,1255471.88,1125315.25,41476.05,51037.56,0.98,0.556,8.08,5.75,19920814
600613,神奇制药,中成药,上海,44.19,17723.01,53407.16,251471.77,147228.95,30423.1,105853.63,1.98,0.088,4.06,3.83,19920820
600614,鼎立股份,综合类,上海,119.52,44675.94,76607.84,626432.38,352598.91,108827.36,203604.06,2.66,0.061,3.98,7.3,19920828
600615,丰华股份,区域地产,上海,183.85,18762.44,18802.05,64103.9,57806.5,5640.03,46003.69,2.45,0.02,2.64,5.6,19920910
600616,金枫酒业,红黄药酒,上海,21.82,48803.76,51461.92,220920.02,169982.77,37775.07,52993.75,1.03,0.12,3.82,2.73,19920929
600617,国新能源,供气供热,山西,23.17,22548.17,100816.36,1490110.75,259105.7,392701.75,46212.35,0.46,0.187,2.26,7.7,19921013
600618,氯碱化工,化工原料,上海,686.79,74984,115640,587130.56,190830.8,264291.94,168339.41,1.46,0.004,1.88,5.13,19921113
600619,海立股份,机械基件,上海,47.47,31857.44,66774.4,857641.13,482808.66,288583.13,82421.71,1.23,0.045,3.65,2.32,19921116
600620,天宸股份,综合类,上海,18.33,45778.46,45778.46,91897.9,47681.45,1832.99,574.03,0.01,0.125,1.96,4.69,19921117
600621,华鑫股份,全国地产,上海,25.17,52408.23,52408.23,328884.31,220048.2,13686.34,21753.25,0.42,0.095,3.45,2.78,19921202
600622,嘉宝集团,综合类,上海,11.06,51430.37,51430.37,887371.63,794684.31,779.42,61123.8,1.19,0.224,5.98,1.65,19921203
600623,双钱股份,汽车配件,上海,0,64636.76,88946.77,1385805.38,648767.25,536767,60698.98,0.68,-0.091,3.53,5.05,19921204
600624,复旦复华,综合类,上海,166.72,34515.5,40515.5,164994.56,73067.4,14488.45,45212.19,1.12,0.015,2.55,4.05,19930105
600626,申达股份,纺织,上海,92.98,71024.28,71024.28,406388.19,241527.05,75684.02,14215.2,0.2,0.035,3.23,4.05,19930107
600628,新世界,百货,上海,39.5,53179.92,53179.92,545263.75,151458.09,274921.13,46352.14,0.87,0.079,4.9,2.56,19930119
600629,棱光实业,玻璃,上海,3125.41,34799.98,34799.98,151390.22,41129.68,57971.8,60131.88,1.73,0.002,2.24,8.88,19930209
600630,XD龙头股,纺织,上海,60.37,42486.16,42486.16,229204.27,177488.86,32480.46,93279.71,2.2,0.042,3.88,2.6,19930209
600633,浙报传媒,出版业,浙江,34.28,113407.17,118828.75,706779.81,231563.55,54167.55,148053.31,1.25,0.12,3.33,4.93,19930304
600634,中技控股,其他建材,上海,686.44,39797.87,57573.21,681311.88,328196.13,88431.36,111305.5,1.93,0.014,4.12,9.08,19930304
600635,大众公用,供气供热,上海,53.77,246730.45,246730.45,1287474.13,249790,348025.16,20724.61,0.08,0.029,1.93,3.18,19930304
600636,三爱富,化工原料,上海,0,38195.05,38195.05,425955.25,202793.23,136918.81,8652.17,0.23,-0.081,4.18,3.12,19930316
600637,东方明珠,影视音像,上海,117.98,215843.59,262653.88,702333.63,423078.44,43494.23,111004.13,0.42,0.076,4.08,8.78,19930316
600638,新黄浦,区域地产,上海,52.01,56116.39,56116.39,1038028.88,808943,1120.5,102758.4,1.83,0.056,6.28,1.87,19930326
600639,XD浦东金,园区开发,上海,63.32,65664.88,92882.5,1414515.13,321793.03,61582.85,80870.55,0.87,0.067,7.74,2.18,19930326
600640,号百控股,酒店餐饮,上海,211.11,53536.44,53536.44,364309.66,248004.95,77542.59,135762.31,2.54,0.022,4.74,3.92,19930407
600641,万业企业,区域地产,上海,30.11,80615.88,80615.88,692021.25,668372.94,245.99,19126.48,0.24,0.092,4.57,2.42,19930407
600642,申能股份,火力发电,上海,13.95,455203.84,455203.84,4487054,914099.38,1737894.75,316008.56,0.69,0.151,5.18,1.63,19930416
600643,爱建股份,多元金融,上海,46.59,143400.38,143713.98,885335.13,320458.53,3120.75,288581.63,2.01,0.09,3.72,4.5,19930426
600644,*ST乐电,水力发电,四川,95.01,32648,53840.07,217656.77,60117.11,78520.46,137333.34,2.55,0.023,1.68,5.23,19930426
600645,中源协和,生物制药,天津,47.67,32486.23,38625.53,263302.88,116055.36,24357.43,104594.63,2.71,0.416,3.77,21.03,19930504
600647,同达创业,综合类,上海,292.6,13914.36,13914.36,53549.73,31917.25,2122.06,68.08,0,0.017,1.83,10.65,19930504
600648,外高桥,园区开发,上海,26.68,93479.15,113534.9,2572143,1391677.63,168443,390237.25,3.44,0.212,8.04,2.81,19930504
600649,城投控股,区域地产,上海,8.67,298752.34,298752.34,4260992.5,2403117.25,28325.75,419169.59,1.4,0.361,6.2,2.02,19930518
600650,锦江投资,公共交通,上海,38.99,39056.01,55161.01,346179.66,112642.88,97274.27,39486.9,0.72,0.088,4.3,3.17,19930607
600651,飞乐音响,电器仪表,上海,87.36,73906.53,98522,587343.31,293343.47,81977.4,144155.88,1.46,0.042,3,4.95,19901219
600652,游久游戏,煤炭开采,上海,188.66,55700.26,83270.35,458300.31,104824.11,67723.84,89066.07,1.07,0.048,2.47,14.76,19901219
600653,申华控股,汽车服务,上海,54.47,174638.03,174638.03,772075.56,363412.47,141084.97,3940.86,0.02,0.025,1.09,5,19901219
600654,中安消,软件服务,上海,577.82,75504.31,128302.1,535929.5,433604.94,2495.03,181400.7,1.41,0.013,2.79,11.08,19901219
600655,豫园商城,百货,上海,21.75,143732.2,143732.2,1529949.25,768090.56,92933.32,87243.43,0.61,0.168,5.41,2.7,19920902
600657,信达地产,全国地产,北京,0,152426.05,152426.05,3788796.75,3564641.5,8074.27,162829.42,1.07,-0.019,5.13,1.33,19930524
600658,电子城,园区开发,北京,115.61,58009.73,58009.73,425855.31,338062.03,2715.74,70078.99,1.21,0.022,5.25,1.96,19930524
600660,福耀玻璃,汽车配件,福建,16.18,200298.64,250861.75,2373364.75,1319992.63,704161,544936.31,2.17,0.29,5.54,2.7,19930610
600661,新南洋,文教休闲,上海,157.47,17367.67,25907.65,159469.41,65650.4,31323.55,25417.15,0.98,0.032,3.26,6.25,19930614
600662,强生控股,公共交通,上海,58.47,105336.21,105336.21,604372.19,240900.42,188964.84,76844.05,0.73,0.04,2.99,3.1,19930614
600663,陆家嘴,园区开发,上海,63.91,135808.41,186768.41,4587349.5,1530984.63,46638.67,3889.81,0.02,0.162,6.68,6.19,19930628
600664,哈药股份,化学制药,黑龙江,33.04,191748.31,191748.31,1615016.63,1050859.25,437911.91,98945.45,0.52,0.085,4.38,2.55,19930629
600665,天地源,全国地产,上海,15015.46,86412.25,86412.25,1412828.88,1367595.5,11840.76,20109.34,0.23,0,2.99,1.88,19930709
600666,西南药业,化学制药,重庆,234.05,29014.63,76707.89,206303.02,122121.95,29838.13,233.36,0,0.029,1.45,18.82,19930712
600667,太极实业,半导体,江苏,0,119127.42,119127.42,527005.63,194084.8,265696.22,30518.89,0.26,-0.007,1.31,4.77,19930728
600668,尖峰集团,水泥,浙江,40.29,34385.21,34408.37,347077.38,76344.96,123814.77,40916.65,1.19,0.067,5.69,1.9,19930728
600671,天目药业,中成药,浙江,0,12172.04,12177.88,27714.09,11600.8,8306.28,5093.78,0.42,-0.028,0.64,28.47,19930823
600673,东阳光科,铝,广东,337.47,245625.2,246887.39,1124409.13,446425.44,343483.44,157181.52,0.64,0.006,1.45,5.62,19930917
600674,川投能源,火力发电,四川,15.38,440214.06,440214.06,2210119.75,76659.81,386101.72,625512.81,1.42,0.175,3.58,3.01,19930924
600675,中华企业,区域地产,上海,0,186705.94,186705.94,4050125.25,3527108.75,25499.18,3959.48,0.02,-0.101,2.69,2.53,19930924
600676,交运股份,汽车配件,上海,46.12,86237.39,86237.39,727711.44,365280.47,231752.88,118260.15,1.37,0.093,4.12,4.17,19930928
600677,航天通信,通信设备,浙江,0,39837.69,41642.8,700677.5,472414.16,98866,67265.55,1.62,-0.054,3.64,4.77,19930928
600678,四川金顶,水泥,四川,0,34899,34899,35095.34,2978.67,17630.14,30535.36,0.87,-0.029,0.04,313.39,19931008
600679,金山开发,文教休闲,上海,0,18201.97,35361.96,122192.8,44140.65,7713.47,29421.78,0.83,-0.002,1.99,6.91,19931008
600680,上海普天,通信设备,上海,0,25742.52,38222.53,322865.94,169434.88,13494.45,87252.6,2.28,-0.019,3.57,4.08,19931018
600681,万鸿集团,装修装饰,湖北,0,24655.36,25147.75,18322.92,5641.81,19.15,45030.12,1.79,-0.001,0.08,124.01,19931018
600682,南京新百,百货,江苏,0,71592.03,71664.34,1287695.38,388309.38,303275.63,40621.32,0.57,-0.215,2.19,17.17,19931018
600683,京投银泰,区域地产,浙江,0,74077.75,74077.75,2945878,2752831.5,5502.31,32778.12,0.44,-0.09,2.43,2.61,19931025
600684,珠江实业,全国地产,广东,53.33,71121.72,71121.72,660242.63,622745.75,20305.25,8592.11,0.12,0.043,2.96,3.13,19931028
600685,中船防务,船舶,广东,0,43846.33,141350.64,4554394,3020905.75,1054143.5,682138.56,4.83,-0.16,9.74,4.35,19931028
600686,金龙汽车,汽车整车,福建,67.16,44259.71,60673.85,1812238.25,1542030,183964.36,1950.73,0.03,0.065,4.91,3.55,19931108
600687,刚泰控股,综合类,甘肃,40.69,24625.25,49024.51,454862.09,372125.13,30141.13,67246.49,1.37,0.195,3.47,9.15,19931108
600688,上海石化,石油加工,上海,404.15,238500,1080000,2884477.5,763116.38,1516297.75,49962.2,0.05,0.005,1.54,5.07,19931108
600689,上海三毛,纺织,上海,0,15220.41,20099.13,76134.99,38048.5,8548.57,21178.32,1.05,-0.057,1.77,8.59,19931108
600690,青岛海尔,家用电器,山东,23.08,273684.13,304612.5,7744649.5,5900033.5,736353.31,348020.03,1.14,0.322,7.5,3.96,19931119
600691,*ST阳化,农药化肥,四川,93.53,119144.39,175678.69,3731666.5,1320130.38,1260287.5,324023.94,1.84,0.011,2.6,1.65,19931119
600692,亚通股份,水运,上海,660.01,25501.05,35176.41,218725.13,157109.45,9476.98,6123.2,0.17,0.005,1.56,8.64,19931119
600693,东百集团,百货,福建,22.14,34216.55,44911.46,485348.84,415215.06,31007.8,57653.63,1.28,0.12,4.22,1.92,19931122
600694,大商股份,百货,辽宁,10.68,29371.86,29371.86,1522460.13,868560.88,404709.88,143825.41,4.9,0.997,21.75,1.96,19931122
600695,绿庭投资,食品,上海,78.92,32957.28,71320,129845.67,22422.65,9897.92,39090.09,0.55,0.02,1.41,4.48,19931122
600696,多伦股份,区域地产,上海,0,34056.55,34056.55,171177.91,167529.97,1132.9,2989.9,0.09,-0.033,1.72,4.73,19931206
600697,欧亚集团,百货,吉林,21.53,15515.59,15908.8,1367282.5,417693.66,727254.19,29804,1.87,0.3,10.29,2.38,19931206
600698,湖南天雁,汽车配件,湖南,480.15,43019.48,97181.74,108823.9,85263.86,18048.05,37418.3,0.39,0.004,0.72,10.19,19931206
600699,均胜电子,汽车配件,浙江,53.43,44914.48,63614.48,720594.69,321467.44,230410.17,118625.22,1.86,0.145,3.75,8.27,19931206
600701,工大高新,综合类,黑龙江,0,49878.19,49878.19,304309.72,43673.32,21834.07,10693.28,0.21,-0.042,1.77,6.34,19960528
600702,沱牌舍得,白酒,四川,503.65,33730,33730,382515.91,265236.72,58349.82,79931.05,2.37,0.013,6.67,3.91,19960524
600703,三安光电,半导体,湖北,39.91,237037.84,239308.48,1719242,893586,466642.81,541275.56,2.26,0.148,4.85,4.88,19960528
600704,物产中大,商贸代理,浙江,28.45,79051.57,99599.52,3258125.5,2655651.25,143495.42,223954.38,2.25,0.143,6.02,2.71,19960606
600705,中航资本,多元金融,黑龙江,35.39,217704.2,373269.84,10125967,5628683.5,280899.69,432923.19,1.16,0.115,4.07,3.98,19960516
600706,曲江文旅,旅游服务,陕西,112.67,17790.86,17950.97,176058.47,60975.56,92061.5,44848.15,2.5,0.03,4.4,3.03,19960516
600707,彩虹股份,元器件,陕西,0,73471.77,73675.77,597228.19,45646.89,286559,424144.16,5.76,-0.099,1.82,6.18,19960520
600708,海博股份,公共交通,上海,41.86,50838.26,51037.01,558867.63,187966.72,135642.27,7162.62,0.14,0.057,3.19,2.99,19960606
600710,*ST常林,工程机械,江苏,0,64028.39,64028.39,261934.16,147417.8,54622.19,55621.6,0.87,-0.103,2.54,2.44,19960701
600711,盛屯矿业,小金属,福建,0,118920.64,149705.23,591127.06,172105.5,62697.82,189779.92,1.27,-0.007,2.4,3.03,19960531
600712,南宁百货,百货,广西,930.47,53772.91,54465.53,201891.73,50650.37,114744.13,36985.75,0.68,0.002,1.99,3.63,19960626
600713,南京医药,医药商业,江苏,53.52,69358.07,89742.56,1200862.25,1074104.38,45486.76,108394.92,1.21,0.054,2.44,4.72,19960701
600714,金瑞矿业,煤炭开采,青海,1606.68,27340.44,28817.63,125793.65,41426.96,38098.35,9876.35,0.34,0.002,1.73,5.61,19960606
600715,*ST松辽,汽车配件,辽宁,0,22425.59,22425.59,26552.9,13331.7,7267.22,44674.26,1.99,-0.038,-0.21,-125.65,19960701
600716,凤凰股份,区域地产,江苏,0,74060.06,74060.06,823303.94,739284.19,1520.28,19022.11,0.26,-0.048,2.81,2.14,19960702
600717,天津港,港口,天津,20.39,167476.91,167476.91,3440995.25,1088319.5,1418596.5,348090.41,2.08,0.162,8.29,1.59,19960614
600718,东软集团,软件服务,辽宁,193.16,122759.42,122759.42,922865.19,510546.09,182576.72,34381.56,0.28,0.019,4.42,3.31,19960618
600719,大连热电,供气供热,辽宁,7.22,20229.98,20229.98,123197.47,37639.8,72298.84,30447.3,1.51,0.372,3.96,2.72,19960716
600720,祁连山,水泥,甘肃,0,77616.27,77629.03,1102747.88,247872.88,652678.75,133111.63,1.71,-0.211,6.08,1.38,19960716
600721,百花村,焦炭加工,新疆,0,24852.42,24852.42,408700.75,64700.11,222878.42,62084.25,2.5,-0.19,2.56,4.83,19960626
600722,*ST金化,化工原料,河北,0,42142,68031.96,325420.91,81560.93,102854.9,164531.3,2.42,-0.074,0.82,8.37,19960626
600723,XD首商股,百货,北京,20.88,65806.95,65840.75,625386.5,441876.75,87691.46,82504.47,1.25,0.108,4.74,1.9,19960716
600724,宁波富达,区域地产,浙江,71.18,144494.27,144524.09,1904173.25,1644202.38,62628.07,26015.1,0.18,0.023,2.63,2.52,19960716
600725,云维股份,焦炭加工,云南,0,61623.5,61623.5,1252921.75,420046.31,598396.88,142867.48,2.32,-0.328,0.21,26.11,19960702
600726,华电能源,火力发电,黑龙江,11.4,153467.52,196667.52,2379321.5,509127.16,1608523.25,150069.19,0.76,0.183,1.78,4.71,19960701
600727,鲁北化工,农药化肥,山东,56.07,35092.66,35098.66,136065.81,50358.37,76569.93,87415.96,2.49,0.026,2.96,2.01,19960702
600728,佳都科技,软件服务,广东,0,39691.67,49976.69,249835.22,209101.27,7467,97336.09,1.95,-0.027,2.38,10.56,19960716
600729,重庆百货,百货,重庆,7.91,37231.14,40652.85,1145555.75,748704.75,238313.45,92557.32,2.28,0.806,12.03,2.12,19960702
600730,中国高科,综合类,北京,43.22,29332.8,29332.8,271582.25,197661.42,5217.1,5055.5,0.17,0.092,4.67,3.41,19960726
